x,y,uT_target,uT_pinn
0.840909123421,0.181818187237,2.55003573812e-10,-0.000234152656049
0.863636374474,0.181818187237,2.21038215509e-10,-0.000186483841389
0.886363625526,0.181818187237,1.85946369413e-10,-0.000130649190396
0.909090876579,0.181818187237,1.49907128377e-10,-6.73490576446e-05
0.931818187237,0.181818187237,1.13103859611e-10,3.86359170079e-06
0.95454543829,0.181818187237,7.57242463179e-11,8.23182053864e-05
0.977272748947,0.181818187237,3.7958750726e-11,0.000168163795024
1,0.181818187237,-4.65167929145e-17,0.000261296052486
0,0.204545468092,0,0.000109408516437
0.0227272734046,0.204545468092,4.20758254627e-11,0.000124235171825
0.0454545468092,0.204545468092,8.39372391037e-11,0.000137735623866
0.0681818202138,0.204545468092,1.25370921977e-10,0.000148777384311
0.0909090936184,0.204545468092,1.66165775584e-10,0.000157449860126
0.113636367023,0.204545468092,2.06113848211e-10,0.000163559336215
0.136363640428,0.204545468092,2.45011622102e-10,0.000166792888194
0.159090906382,0.204545468092,2.82660866935e-10,0.000166569370776
0.181818187237,0.204545468092,3.18869736171e-10,0.000163693446666
0.204545468092,0.204545468092,3.53453766255e-10,0.000157524365932
0.227272734046,0.204545468092,3.86236653771e-10,0.000148181337863
0.25,0.204545468092,4.17051310153e-10,0.000135768670589
0.272727280855,0.204545468092,4.45740805377e-10,0.000120122451335
0.29545456171,0.204545468092,4.72158923071e-10,0.00010133208707
0.318181812763,0.204545468092,4.96170993181e-10,7.99340195954e-05
0.340909093618,0.204545468092,5.17654752397e-10,5.58984465897e-05
0.363636374474,0.204545468092,5.36500566195e-10,2.95233912766e-05
0.386363655329,0.204545468092,5.52612566818e-10,1.21118500829e-06
0.409090936184,0.204545468092,5.65908597761e-10,-2.89487652481e-05
0.431818187237,0.204545468092,5.76320824397e-10,-6.05094246566e-05
0.454545468092,0.204545468092,5.83796289089e-10,-9.28747467697e-05
0.477272748947,0.204545468092,5.88296855675e-10,-0.000125314574689
0.5,0.204545468092,5.8979959805e-10,-0.000157933216542
0.522727251053,0.204545468092,5.88296855675e-10,-0.000189523678273
0.545454502106,0.204545468092,5.83796289089e-10,-0.00021981773898
0.568181812763,0.204545468092,5.76320824397e-10,-0.000247921328992
0.590909063816,0.204545468092,5.65908597761e-10,-0.000273387413472
0.613636374474,0.204545468092,5.52612566818e-10,-0.000295411329716
0.636363625526,0.204545468092,5.36500566195e-10,-0.000313397031277
0.659090876579,0.204545468092,5.17654752397e-10,-0.000326748471707
